,pib_per_capita
2939,42003.1580559752
2940,44452.7327457999
2941,14804.5744507911
2942,681.971621284674
2943,40942.372710454
2944,2416.32736232359
2945,1586.57116112236
2946,2620.83379040874
2947,15747.0853813627
2948,47377.4983094697
2949,31522.0202333876
2950,9976.49077809236
2951,16563.2014078209
2952,7716.52107798067
2953,69998.8434204712
2954,5460.25705768856
2955,15040.0610864372
2956,16305.0806738526
2957,83935.2257151622
2958,7295.85332842291
2959,13729.8592702801
2960,1012.65740130414
2961,41666.7076267956
2962,22187.3911328846
2963,57987.5020305492
2965,20259.729394579
2966,10292.9404780675
2967,3470.92983407293
2968,2892.44839355173
2969,668.940881028426
2970,5428.24153532542
2971,11604.102283016
2972,2337.02761944511
2973,5966.84799990471
2974,13545.9317746351
2975,15161.3459864545
2977,26278.5653161665
2978,64014.7428231524
2979,33313.578125
2980,29001.3680365492
2981,42541.5310884096
2983,10199.1242353027
2984,44403.3848413929
2985,11869.1230948161
2986,13500.0447902878
2987,9589.02360770271
2988,7409.30259958492
2989,12679.2451533073
2990,16947.8430605605
2991,27743.134863007
2992,9857.52052282788
2993,9686.0462638774
2994,37425.3719183064
2995,1625.50767298855
2996,31867.9732396862
2997,24557.2361475947
2998,1134.78450923447
2999,34467.2674197305
3000,4232.10867569778
3001,40916.8385790274
3002,8263.04546194271
3003,37440.6334729758
3005,3422.35584577393
3006,15638.7471684984
3007,37379.2909657729
3008,8360.29720703065
3009,3379.48459855514
3011,1743.94910921465
3012,2215.75710377647
3013,1439.28343467148
3014,34279.977000164
3015,25671.5160853562
3016,11116.7478882167
3018,6910.87650155221
3020,9987.42142760934
3021,40837.0833629534
3022,52277.4664432843
3023,3928.26853820829
3024,2050.49727969293
3025,21014.7388041606
3026,2805.72729497687
3027,23038.8080197669
3028,10044.9720210866
3029,8352.4224531417
3030,2938.21769151368
3031,4423.13453016491
3032,9095.74172295514
3033,2193.52846473315
3035,4493.6694656757
3037,45080.1886960425
3038,19415.6139647775
3039,13515.5459272349
3040,40936.867830513
3041,30636.3523794417
3042,36598.0149693024
3043,8159.87616499912
3044,9402.61620431877
3045,36214.4397740241
3046,20779.4442514491
3047,2723.54644927835
3048,3297.36683733653
3049,2611.30634889515
3050,1739.1131176833
3051,23280.9916714509
3052,32546.7536531234
3053,78178.220365833
3054,13712.4765802572
3055,4150.82613441104
3056,14669.4158186072
3057,1093.5403199434
3058,15938.6823770472
3059,13256.9264087396
3060,14139.9930561355
3061,2227.97779610121
3062,1635.39652425027
3064,9007.73419869631
3065,5565.6798765229
3066,8099.22444334377
3067,2290.12869540648
3068,12665.5361529844
3069,22884.8249519631
3070,94475.0302265023
3071,19248.419400173
3072,120804.824153496
3074,6712.3232421875
3076,6913.60226425201
3077,1548.32741597762
3078,13542.9986741713
3079,17904.3944803244
3080,16520.2592224915
3081,3245.58466417689
3082,8768.65698188032
3083,11689.9057671613
3084,1826.64755699191
3085,28973.2708577894
3086,3224.50101969619
3087,11443.1584351212
3088,14472.4848211905
3089,8912.87339142443
3091,1023.06508419963
3092,4225.57126156528
3093,16653.2438040789
3094,1508.19213218544
3095,21704.7442727685
3096,49236.0577222662
3097,8958.93231325387
3099,1068.24485293081
3100,4922.70234464027
3101,4263.17722718543
3102,46599.02103045
3103,62076.7406576686
3104,2283.18558014718
3105,6662.3894954113
3106,32701.3785970948
3107,35912.7167984888
3108,49583.7438125858
3109,24192.1683401043
3110,4494.80931228833
3111,16923.9465173026
3112,10476.7963282297
3113,5865.34355125391
3114,14970.4990732985
3115,3069.759742115
3116,22827.6981360926
3117,3349.3928260265
3118,31824.1548383855
3120,26769.5118850004
3121,10503.5958528238
3122,4494.7313227255
3123,5240.5682085268
3124,39486.3852752543
3126,139358.965282942
3127,17896.2758641785
3128,22798.673828125
3129,1450.65146701757
3130,4297.57535137395
3131,56133.1441877759
3132,4216.37353515625
3133,2669.51708596393
3134,80052.3914982651
3135,2323.93523574672
3136,1203.21063825736
3137,6465.8084892608
3138,57954.4296788917
3140,13746.9250214832
3141,3462.88333822373
3142,2844.51699642492
3143,3464.69055025183
3144,21244.0618723373
3145,2997.20127372139
3146,14475.0726056728
3147,26145.8893829396
3148,28931.383323805
3149,44608.5802614915
3150,8057.56380133461
3151,37233.9683840429
3152,21922.7395312636
3154,21235.7429605901
3155,1797.74979651577
3156,9697.88584550369
3157,17535.9722337841
3158,1210.14284741094
3159,13519.1290212159
3160,2496.58220381777
3161,11294.9680818522
3162,14055.5574871955
3163,2060.24777126229
3164,11525.3421001802
3165,5048.27706228757
3166,4297.57535137395
3167,3464.69055025183
3168,30887.9827973072
3169,10576.0536056154
3170,19799.1156771937
3171,3221.95636010423
3172,2228.69653320313
3173,2259.44288859651
3174,9246.76953125
3175,12757.3077619666
3176,18002.8938254166
3177,50065.9665041742
3178,5844.80756223251
3179,10876.4618602396
3180,17527.7487382376
3183,5759.91133805872
3184,2825.15540608523
3185,13637.5110477394
3186,5655.13733388525
3187,7780.59446355734
3188,3607.09056584882
3189,13393.7668852316
3190,3323.93762313186
3191,2101.82405127514
3192,34632.9516485573
3193,3237.87222592599
3194,1914.77422837964
3195,3772.32380201726
3196,7412.96713675752
3197,10526.2591833761
3199,16184.7074253357
3200,69102.4857315895
3201,19641.3528638347
3202,9364.37529918435
3204,19598.0238599601
3205,42836.6718635909
3206,46457.3457770311
3207,15957.7188502849
3208,690.697691593622
3209,42290.7620520019
3210,2498.4957725647
3211,1619.39942588838
3212,2937.6287981042
3213,16327.8726078533
3214,50675.6210184322
3215,32216.6977983187
3216,10304.0244930536
3217,18105.2867180444
3218,7313.19780230844
3219,67453.8205236015
3220,5921.64890690981
3221,15046.2901818178
3222,15310.4327417291
3223,88245.9583498698
3224,7912.14464450907
3225,13091.9801227748
3226,1102.02752561172
3227,42290.9654102745
3228,22975.5243510064
3229,59933.5986829168
3231,21512.0044163498
3232,11168.6972979775
3233,3558.63106764186
3234,2958.69262357735
3235,669.567442630972
3236,6335.78575193988
3237,12018.6512847411
3238,2511.50597918595
3239,5818.90305855813
3240,14321.5183733007
3241,15129.4642225414
3243,25284.5767394793
3244,62795.9021134983
3245,31834.517578125
3246,29254.7312685144
3247,43359.6148271723
3249,9946.83026464519
3250,44803.9682421214
3251,11900.4850051553
3252,13303.3275185881
3253,10383.9224716047
3254,7770.92303782982
3255,13510.346701092
3256,17957.8306232904
3257,28506.4658378687
3258,10311.4045972003
3259,11092.7432596071
3260,37799.0387475638
3262,31720.1199986535
3263,25996.0467779508
3264,1213.59597169934
3265,34936.4881427675
3266,4452.31863492227
3267,40873.0953326066
3268,8839.51586223556
3269,37679.1189105924
3271,3386.65343152477
3272,15356.2354244887
3273,38514.0261691783
3274,9826.05275341086
3275,3781.86552893947
3277,1795.44780781654
3278,2199.77775031536
3279,1355.31356354669
3280,37570.6353966964
3281,24911.119631324
3282,11163.8153053984
3284,7204.73293807874
3286,10479.7780774689
3287,41967.1111377595
3288,52234.5923178244
3289,4032.58085606675
3290,2038.3382253373
3291,21397.4867786553
3292,2762.4402754772
3293,23275.2318574574
3294,10648.7008430958
3295,8810.31353637669
3296,2999.64244647267
3297,4500.64073849859
3298,9713.90048730631
3299,2245.74331605568
3301,4861.15615236202
3303,46361.463694173
3304,17153.0674964654
3305,15163.3501421971
3306,42004.4476110597
3307,31846.3558349163
3308,36486.2967870302
3309,8187.19367364946
3310,9189.18921425581
3311,37605.9742614539
3312,22032.1745436853
3313,2830.69437284951
3314,3618.14972576533
3315,2868.73751520968
3316,1834.19803069279
3317,22182.3806979094
3318,33557.1287196434
3319,82680.4059382088
3320,13970.0699806561
3321,4841.6453151231
3322,14813.1321266829
3323,1204.51655551205
3324,27448.5442592664
3325,13079.7725223798
3326,14429.58714356
3327,2282.36430560028
3328,1559.8112431627
3330,10315.1802471606
3331,5856.61978887596
3332,8549.45514004593
3333,2308.92903476102
3334,13505.1373502942
3335,24703.6858202502
3336,96636.426643956
3337,21290.4595879
3338,134012.014837169
3340,6702.41845703125
3342,7363.16231031157
3343,1530.93408961841
3344,13690.7351991166
3345,18421.2683641751
3346,17162.9273706838
3347,3219.70117282877
3348,9282.67116082674
3349,11915.6898657268
3350,1763.84025100346
3351,30243.8413140141
3352,3547.13065293373
3353,11664.8578774828
3354,13863.8907024936
3355,10227.5302746287
3357,1035.52243745772
3358,4262.06369701868
3359,16963.5112414049
3360,1467.13818104441
3361,22985.8016562374
3362,50842.1090994862
3363,9341.10668346837
3365,1158.66902042007
3366,4982.94539878236
3367,4427.94692395537
3368,47272.1030187972
3369,65354.7792483883
3370,2505.39181039597
3371,7508.30673249165
3372,32988.6097597613
3373,36885.0774280988
3374,50848.4758068356
3375,25304.6037925247
3376,4523.14230774132
3377,18679.5139506113
3378,10767.6773277036
3379,6296.82761394557
3380,15604.9721533279
3381,3204.70929497962
3382,23745.6977950949
3383,3410.14915532175
3384,32582.6224082106
3386,26438.0163019973
3387,10018.7236347841
3388,5255.82560942147
3389,5443.07916029213
3390,40540.7892546901
3392,141634.703824196
3393,18869.5689682481
3394,24303.47265625
3395,1488.74193038143
3396,4628.2734589302
3397,57364.9851121625
3398,3805.89575195313
3399,2739.41900043656
3400,82064.9611910836
3401,2348.47566416938
3402,1405.57337746676
3403,6541.21616386338
3404,54450.4840286607
3406,13933.8446248778
3407,3451.45345995251
3408,1519.14231359104
3409,3453.19581055505
3410,22104.5927209622
3411,2954.73599678325
3412,15785.1235672236
3413,26888.3480996682
3414,29042.8202729641
3415,45432.4319692761
3416,8266.49172472382
3417,32878.4408816334
3418,21565.0379982842
3420,19374.078126791
3421,1730.79396361338
3422,10501.3615243116
3423,18527.151118294
3424,1227.15615932305
3425,14870.9755534493
3426,2750.35506308297
3427,12057.1822385492
3428,14345.0583561755
3429,2345.54533919972
3430,11741.2920760447
3431,5226.52566247758
3432,4628.2734589302
3433,3453.19581055505
3434,30084.9190622388
3435,10731.3565338395
3436,20772.4989492004
3437,3177.11024121795
3438,2099.4296875
3439,2013.88071077319
3440,9705.3583984375
3441,13578.4207335883
3442,18192.3297038387
3443,51784.4185738837
3444,6061.94715388358
3445,11017.0289008351
3449,6329.55555419992
3450,2827.29449681018
3451,14165.8261456345
3452,5478.03588904422
3453,8039.20797587196
3454,3491.20460991407
3455,13215.7086791394
3456,3422.61993726372
3457,2375.92700580051
3458,36830.1566107915
3459,3365.68432207968
3460,2015.51477466948
3461,4013.19652314369
3462,7682.47564633256
3463,10570.963733047
3465,16134.0592527426
3466,70374.2303698001
3467,20131.6804246983
3468,9835.80246091985
3470,18797.6263678382
3471,45906.4400399472
3472,47922.0491207455
3473,17188.9455056612
3474,740.977584767542
3475,43671.11959259
3476,2669.68821953416
3477,1683.10583320456
3478,3143.58550275239
3479,16647.0063974042
3480,51494.4117178119
3481,31856.1219269149
3482,11016.5504511762
3483,18994.1901887615
3484,7238.34983282758
3485,68993.2274876771
3486,6624.80592297192
3487,15588.7261289147
3488,15335.6423717214
3489,83788.5108927602
3490,7989.68917892584
3491,14168.0821778624
3492,738.474892262448
3493,44298.5787342765
3494,23964.1501479257
3495,62225.087267788
3497,22346.9904642113
3498,11872.4973811617
3499,3867.32387620983
3500,3129.85863840047
3501,753.485168060936
3502,6069.0009851828
3503,12727.764931531
3504,2636.47297637724
3505,5792.91983252115
3506,15005.919357078
3507,15377.3992943254
3509,25034.4605020183
3510,62440.0080434624
3511,30375.091796875
3512,30818.1081558477
3513,44993.8927459315
3514,4103.94120366257
3515,10145.9193773568
3516,46726.8541437832
3517,12482.1621152034
3518,13056.8025915699
3519,10968.6798854814
3520,8007.97847318185
3521,14202.5576140555
3522,19358.7807486679
3523,29814.3748952301
3524,11153.6852119041
3525,11221.3803859221
3526,38986.0722037896
3528,32434.0032017704
3529,27464.5186781161
3530,1283.57044925133
3531,36090.2235109416
3532,4652.8097622352
3533,41493.1416470359
3534,9536.32634910738
3535,39523.8551519345
3537,3274.77752802483
3538,15114.3775115057
3539,40218.7472562217
3540,10611.7741169939
3541,5294.82002761066
3543,1811.33251750093
3544,2121.48963271537
3545,1364.38360971298
3546,34766.0438762572
3547,25986.6503155014
3548,11887.3578830457
3550,7446.58800936721
3552,11023.2296762194
3553,43337.5201231148
3554,53691.8374784984
3555,4142.23845579365
3556,2173.92476643268
3557,22081.0977857438
3558,2952.30387694134
3559,24556.7153473909
3560,11138.3486421695
3561,9204.59326295401
3562,3164.20030608835
3563,4675.85788806017
3564,10067.465744305
3565,2403.97804429339
3567,5057.23341374821
3569,47830.6308878373
3570,16351.7017332693
3571,15535.345982143
3572,44409.6689530904
3573,34324.3781471447
3574,36314.6971007775
3575,8442.98366743102
3576,9322.30245386442
3577,39402.0250988025
3578,24504.7660856694
3579,3097.63062683564
3580,4042.89305300409
3581,3045.59096086616
3582,1916.45013179486
3583,23092.6272955012
3584,34244.3121393117
3585,78058.3800591345
3586,14436.4721923411
3587,5289.47800666765
3588,14967.447663145
3589,1387.42164069362
3590,22856.2842713971
3591,13489.6960909185
3592,14914.0571725003
3593,2397.86128354181
3594,1629.75999202405
3596,10852.0640424766
3597,6072.37598060013
3598,8936.21223695478
3599,2563.06835117203
3600,14234.8139950646
3601,26721.5796712844
3602,100925.011992241
3603,22639.0683375842
3604,153563.910960352
3606,6916.01318359375
3608,8381.67181344521
3609,1535.4884347688
3610,14774.1856353898
3611,18278.6781042014
3612,17373.8974567258
3613,3394.48072052395
3614,9713.09173238308
3615,12727.3364143546
3616,1812.96622016798
3617,32295.8473400221
3618,3782.57259536657
3619,11525.3334102496
3620,14870.1529377846
3621,10549.892056039
3623,1084.98419022789
3624,4481.25184237154
3625,17866.3068173779
3626,1572.83347158271
3627,23477.9911663813
3628,52395.747695278
3629,9735.53264349043
3631,1127.34895266869
3632,5225.17293432225
3633,4610.29898129055
3634,49241.5178406305
3635,66961.2530988205
3636,2702.22496264055
3637,9908.09843391819
3638,36242.6212285958
3639,38187.1224746648
3640,48174.8497105683
3641,25593.8777469884
3642,4618.69492382163
3643,20809.8551398118
3644,11295.9632644083
3645,6614.68352376812
3646,15368.2500986939
3647,3317.13290471358
3648,24567.5061660536
3649,3553.35324174587
3650,33172.6712604566
3652,27936.0396644563
3653,11062.5587335491
3654,5371.68710020242
3655,5719.08220097563
3656,42021.8133128484
3658,138229.768982426
3659,19781.9257079992
3660,26073.875
3661,1543.34760411643
3662,4815.49770784274
3663,55908.2499270634
3664,3838.36010742188
3665,2742.42073611368
3666,83001.7878013707
3667,2449.76139820407
3668,1746.55573739037
3669,6877.14637566515
3670,53465.094018955
3671,811.035746876907
3672,14629.006797234
3673,3624.9679970924
3674,2099.23685884664
3675,3626.75512908568
3676,22412.3107821485
3677,3319.0753299559
3678,16815.1104323619
3679,27915.4332088556
3680,29973.6993541529
3681,46312.3923824667
3682,8708.44027948732
3683,32478.2989639344
3684,22369.3912169768
3686,20119.5319548634
3687,1569.05870411625
3688,11092.2894393618
3689,19846.5236986961
3690,1275.32531822813
3691,15407.6654018139
3692,3027.81412582447
3693,12739.1795756826
3694,14831.8382956428
3695,2483.17526884426
3696,11599.1928247706
3697,5385.39043082901
3698,4815.49770784274
3699,3626.75512908568
3700,30088.4864220626
3701,10769.9830981708
3702,22438.7142497217
3703,3340.64596504466
3704,2194.884765625
3705,2014.27496126568
3706,11111.0517578125
3707,14309.0526974592
3708,19130.0613970595
3709,53291.1276891406
3710,6302.64724360333
3711,11568.378984046
3715,6688.7743054857
3716,2809.9583972517
3717,14680.9310243014
3718,5503.50154382171
3719,8383.39731100106
3720,3688.51940852363
3721,13606.9428955207
3722,3578.84705510025
3723,2560.77326674813
3724,36782.2271167538
3725,3503.82653439542
3726,2069.42402167356
3727,4208.73177986292
3728,8179.29782812609
3729,11259.2675137674
3731,15870.6893817227
3732,73619.0642808177
3733,19683.7715056442
3734,10036.8898405952
3736,19039.0045029811
3737,46880.8951800484
3738,48799.7154676985
3739,17443.8782563094
3740,777.041241495556
3741,44929.685593416
3742,2833.41275279485
3743,1692.30324218467
3744,3368.05616403141
3745,17616.913178474
3746,51101.9770222914
3747,33347.1752337897
3748,11433.1904338644
3749,19008.0610153147
3750,7229.20637724272
3751,68775.4467426718
3752,7056.82836531791
3753,15718.5649500141
3754,15174.9926727779
3755,81371.2308691448
3756,8666.45572463658
3757,15702.8727461301
3758,720.324109649209
3759,45753.7505547994
3760,24984.361300208
3761,64103.0104476336
3763,22687.25157255
3764,12480.3385303781
3765,4319.57865464136
3766,3312.54006384035
3767,849.760818562134
3768,5931.13391610675
3769,13307.4245015783
3770,2716.82752451543
3771,5748.09623755065
3772,16067.3307687826
3773,15500.952875531
3775,24495.6340959286
3776,63067.4195200767
3777,30080.23046875
3778,32502.4753540118
3779,47011.5510935131
3780,4289.03424993655
3781,10909.3766283126
3782,47901.4473627066
3783,13475.0111677589
3784,13003.2668603131
3785,11473.7093919298
3786,8231.99953497969
3787,14714.0528765549
3788,19709.4436159625
3789,30540.7336972824
3790,11713.1759081751
3791,10895.9431672625
3792,39949.7122305502
3794,33525.7406299089
3795,28945.4653303277
3796,1513.70323628954
3797,37077.0171225769
3798,4663.41830908914
3799,41757.4021894413
3800,11346.9457863033
3801,40144.0268283679
3803,3212.92462806676
3804,15370.9679935145
3805,41580.6024876318
3806,11575.547210705
3807,5568.23595709396
3809,1804.54328262549
3810,2027.03635591229
3811,1378.23754028997
3812,33696.2164869995
3813,26625.0618096799
3814,13042.0556249047
3816,7758.49316980639
3818,10951.7932372614
3819,44458.8967976921
3820,54781.6471649487
3821,4452.5879909675
3822,2314.55914526332
3823,22325.0765880566
3824,2965.47903286886
3825,25699.7504973846
3826,11459.6300728863
3827,9471.86248276514
3828,3338.91046309416
3829,4889.50904742888
3830,10278.1773057998
3831,2558.79714770768
3833,5233.88234251319
3835,51098.2666828245
3836,16210.9198870426
3837,13888.076375953
3838,45996.9687476901
3839,34366.1810180223
3840,36194.873918843
3841,8545.10283669967
3842,9181.04637245796
3843,39555.4120089198
3844,24726.4728671586
3845,3357.64164087167
3846,4281.82407398556
3847,3185.33627228952
3848,1904.40546638675
3849,24929.9133096291
3850,35324.4976704773
3851,70082.4628390641
3852,14741.9770272213
3853,5873.74929676345
3854,15017.347056459
3855,1417.82928617835
3856,19945.1759438823
3857,13760.2507849254
3858,15234.9182604435
3859,2548.29504719195
3860,1750.25972361582
3862,11256.8560497537
3863,6235.59292086487
3864,9196.33527949093
3865,2804.17866694461
3866,14716.992016139
3867,28184.4723303858
3868,105296.284588232
3869,23815.8000623115
3870,152856.3410853
3872,6609.60888671875
3874,8827.05412911587
3875,1555.8224804302
3876,15993.0586879357
3877,17965.089765725
3878,18056.7898061476
3879,3410.11743204955
3880,10000.179417155
3881,13434.8432361896
3882,1915.30447153208
3883,34344.0217879777
3884,4009.96256191736
3885,11200.2119964113
3886,15371.1425541614
3887,11056.2985279189
3889,1139.05178224398
3890,4295.05148877935
3891,18488.0467911726
3892,1530.93075355856
3893,24607.6687337619
3894,54188.0672775148
3895,10467.228042144
3897,1142.51686453172
3898,5507.16949454144
3899,4941.6997020079
3900,49233.2153954401
3901,65892.6892787813
3902,2947.3164872906
3903,12673.8538476433
3904,37293.3567850718
3905,39293.9775887756
3906,44374.8815932721
3907,25413.7856536642
3908,4770.64423683404
3909,22897.402642864
3910,11510.2788763872
3911,6960.90071578066
3912,16620.1916854983
3913,3760.37351556935
3914,25475.5046935928
3915,3642.65305987547
3916,33682.850026137
3918,28742.4403783509
3919,11454.4288765968
3920,5510.13293040455
3921,6403.11349464316
3922,43126.4924214594
3924,129068.578893335
3925,20657.6732894791
3926,25761.6484375
3927,1706.75316601057
3928,4994.47711422042
3929,55726.1023114156
3930,4427.44873046875
3931,2830.69730880355
3932,84423.1913432675
3933,2454.11906346747
3934,1787.64683702698
3935,7233.1952211983
3936,55432.0699369456
3937,931.042721141059
3938,14659.5795098857
3939,3786.08138393217
3940,1495.50975414434
3941,3788.05098631455
3942,22368.9590710209
3943,3817.19031592763
3944,17261.0755848226
3945,28929.526363289
3946,30870.0236667425
3947,47184.6691338182
3948,8798.29399019978
3949,38858.5814633011
3950,24682.8636398767
3952,22029.9612297006
3953,1677.0903310444
3954,11602.5878260307
3955,20263.3628832364
3956,1328.38029110687
3957,15480.2107903621
3958,3303.09819685826
3959,13490.9970361539
3960,15152.7832409558
3961,2721.04196769099
3962,11268.8630014409
3963,5638.11335015214
3964,4994.47711422042
3965,3788.05098631455
3966,29727.2397960938
3967,11024.7501228063
3968,24090.2360374724
3969,3364.65566373446
3970,2243.59252929688
3971,2088.40733059007
3972,10743.5859375
3973,14784.6295457984
3974,20093.6240651453
3975,55123.8497869046
3976,6494.85994090064
3977,11980.566355307
3981,7202.92421474932
3982,2870.87690262449
3983,15049.0473153048
3984,5565.32956022925
3985,8649.44949912369
3987,13602.102642918
3988,3539.43639012079
3989,2612.45595398863
3990,37314.5643893106
3991,3533.33659109102
3992,2087.30532306683
3993,4139.32336449734
3994,7337.56990126192
3995,11658.9055171112
3997,14317.7699519727
3998,64901.8594930739
3999,20105.1989918165
4000,9969.66485397823
4002,18911.3068944389
4003,46248.6164566389
4004,49865.9039424185
4005,14938.4011276715
4006,841.539953265141
4007,46200.904454307
4008,2886.82913718973
4009,1713.52013591224
4010,3555.50525970603
4011,18391.9274727456
4012,45575.7835718316
4013,33855.5049852086
4014,12010.759738984
4015,18095.6651782737
4016,7288.74549321309
4017,71873.2280578182
4018,7133.87314508731
4019,14744.1136344695
4020,15542.5418236577
4021,62540.6252209261
4022,9500.65071564979
4023,14639.5584289553
4024,787.012906484635
4025,44670.0805385838
4026,26140.0639943928
4027,66020.2043398841
4029,22566.1776486786
4030,12897.5022868592
4031,4652.88961920098
4032,3395.62896070874
4033,905.45059935323
4034,4639.74451764696
4035,13265.7972569151
4036,2709.56253991487
4037,5994.40710298456
4038,17090.7965760726
4039,15285.7752552984
4041,24221.1536650116
4042,64233.5342884867
4043,31815.2734375
4044,33899.2865661657
4045,47609.7810045816
4046,4563.37734322655
4047,11141.2010963286
4048,49045.3391904109
4049,14740.8268674233
4050,12015.6405282427
4051,11794.3221341798
4052,8334.31414019181
4053,15128.567251643
4054,19250.6047703144
4055,30967.6871199261
4056,11060.2862685275
4057,11512.4021442637
4058,41038.0338460797
4060,34903.1274779473
4061,29175.9259267894
4062,1657.34470426365
4063,38222.8041064687
4064,4458.61306340266
4065,42497.7049785783
4066,12412.3506858719
4067,40849.9973780501
4069,3350.09328952898
4070,14699.5360478349
4071,42912.8750936201
4072,12089.1694050447
4073,5206.02887134007
4075,1819.36234274976
4076,2066.85935860117
4077,1597.20425429364
4078,24042.3530728913
4079,26760.3633030256
4080,14151.9010690754
4082,8194.44068126819
4084,11198.3011463181
4085,45207.7577908044
4086,56408.936273748
4087,4823.39539552507
4088,2361.4040889798
4089,23301.2728639377
4090,2898.6246609269
4091,26806.5952452257
4092,11549.7653843661
4093,9539.15107789126
4094,3414.08023002747
4095,4960.68792791789
4096,10247.2063381531
4097,2635.8107770878
4099,5464.85917800941
4101,69028.7727189836
4102,14409.5783459064
4103,9763.90409031016
4104,49201.0640964553
4105,35469.9501969785
4106,36899.3852092463
4107,8792.05695694686
4108,9464.68224216374
4109,40898.80697396
4110,23224.1178353573
4111,3683.04191069911
4112,4214.82950886186
4113,3388.73763830379
4114,2083.87381229053
4115,24834.993026627
4116,37902.4004037578
4117,47230.6601329032
4118,14508.7870487987
4119,6168.48130240193
4120,15064.7393079404
4121,1312.46276613004
4122,21382.4619309195
4123,13551.3452289242
4124,15029.6917540953
4125,2601.2341623051
4126,1806.77888492897
4128,11557.4870517689
4129,6327.21726485135
4130,9253.42337408631
4131,3077.39783427095
4132,14735.7308289344
4133,28834.4276801135
4134,107859.685999308
4135,24972.7860869932
4136,116298.72955162
4138,7024.962890625
4140,9254.8486326322
4141,1546.83722027464
4142,16768.7341787765
4143,16220.4471298286
4144,18301.5004690469
4145,3483.92271197459
4146,10069.5830115927
4147,13888.2953901276
4148,2032.65587188008
4149,37455.20487447
4150,4105.44337698664
4151,10540.1261087063
4152,16332.8483105714
4153,10648.2739820507
4155,1291.26803368146
4156,4200.15256326701
4157,19229.8354887211
4158,1445.73511226811
4159,24801.8884320151
4160,55554.459207058
4161,10633.294417575
4163,1145.30940196903
4164,5426.33278732294
4165,5293.87046224287
4166,50288.5913949377
4167,60368.9208717485
4168,2996.220461927
4169,13165.9920384913
4170,37479.6829800129
4171,40394.8765841818
4172,35803.6572063605
4173,21681.4058490295
4174,4921.89157045109
4175,25319.2166993985
4176,11572.3207931902
4177,7186.76928046358
4178,18011.1508656676
4179,3967.44395385463
4180,26862.052515029
4181,3456.64352766349
4182,34016.0223523129
4184,29660.8960672526
4185,11486.5231905557
4186,5954.40078363208
4187,6809.41294504465
4188,44219.2095234228
4190,92968.2320969379
4191,21605.8356153117
4192,24085.32421875
4193,1804.62950980439
4194,5205.50833355867
4195,48611.1193398483
4196,4434.47509765625
4197,2971.34681699748
4198,86974.7476230627
4199,2446.88542953405
4200,1586.68975408666
4201,7597.68917351694
4202,55614.6218544291
4203,1082.88587894512
4204,14928.4670387167
4205,3775.64795987154
4206,1234.72557564895
4207,3777.61469607597
4208,19573.8497397302
4209,3837.49252820799
4210,17210.2703419313
4211,29964.8886109408
4212,31628.247175832
4213,49103.1334338706
4214,8813.00878153511
4215,38211.8331867085
4216,24739.9649866343
4218,24098.8506584398
4219,1820.0599087617
4220,11926.4051115727
4221,20030.7455930016
4222,1397.33240170021
4223,15822.3709934811
4224,3150.4271143731
4225,13690.6141143429
4226,14943.1934794565
4227,2912.73638111955
4228,10595.7000177409
4229,5775.1499958875
4230,5205.50833355867
4231,3777.61469607597
4232,27651.7281733246
4233,10825.1014983387
4234,25753.3905100464
4235,3709.71450611317
4236,2348.44360351563
4237,2128.74495548998
4238,10164.3271484375
4239,14858.4551461849
4240,20217.5604365641
4241,56762.7294515989
4242,6680.18470067684
4243,12123.4226519753
4247,7555.8458108776
4248,2832.65901638543
4249,15185.405256156
4250,5823.45962447344
4251,9357.1351357728
4253,13701.9453895081
4254,3430.40028706898
4255,2679.50761483742
4256,37587.0659421817
4257,3627.47428388663
4258,1981.11806850696
4259,4069.00566669574
4260,7103.22624879787
4261,12078.8431361844
4263,13863.6867379839
4264,63968.9044053847
4265,20307.870052142
4266,10704.2297624759
4268,19920.2657838504
4269,47255.3070085957
4270,52684.0171130768
4271,14371.0227410092
4272,796.944083373075
4273,48597.3999826201
4274,3004.80780499086
4275,1895.29506603366
4276,4610.71843628248
4277,20074.3553875617
4278,44768.9709139461
4279,33886.116733591
4280,13072.169762774
4281,17785.9431970966
4282,7267.7700468791
4283,76362.0514142141
4284,7499.77273954141
4285,14256.163385421
4286,15961.2450132678
4287,56297.2267116989
4288,10457.244384538
4289,16638.5204979364
4290,851.072671306351
4291,46472.3402486315
4292,27874.9850821935
4293,68105.1549836834
4295,23330.7711137534
4296,13483.3772665319
4297,4726.98073995015
4298,3527.16537164694
4299,963.66927221216
4300,3839.9615999747
4301,13812.0960563446
4302,2863.85204380797
4303,6322.91323439408
4304,19075.0044669733
4305,15139.7170362412
4307,23953.9407980132
4308,66639.5505542788
4309,35719.15234375
4310,36097.7052556977
4311,50579.6839299266
4312,4695.10099604913
4313,11949.5340594635
4314,51976.0057060956
4315,16109.8636711409
4316,11624.3407751545
4317,12314.0387081549
4318,8675.95197756804
4319,15629.5274900903
4320,19645.821090659
4321,32401.3086240736
4322,11034.26917908
4323,11192.3730101321
4324,43532.9938333438
4326,37286.2134326488
4327,31312.7522996878
4328,1878.81268193814
4329,40580.1383710376
4330,4511.39675018648
4331,44934.4482077785
4332,12631.9122008691
4333,42924.613626021
4335,3372.95982870086
4336,14286.1897045921
4337,44635.2995586517
4338,12858.4834001898
