,ANIO,ID_INDICADOR,VALOR,ID_CONTINENTE,ID_INCOME,ID_PAIS
14246,2018,35,20.94,3,0,14
14247,2019,35,20.61,3,0,14
14248,2020,35,20.28,3,0,14
14249,2021,35,19.96,3,0,14
14250,1960,35,85.41,2,1,15
14251,1961,35,85.18,2,1,15
14252,1962,35,84.94,2,1,15
14253,1963,35,84.7,2,1,15
14254,1964,35,84.46,2,1,15
14255,1965,35,84.21,2,1,15
14256,1966,35,83.96,2,1,15
14257,1967,35,83.71,2,1,15
14258,1968,35,83.45,2,1,15
14259,1969,35,83.19,2,1,15
14260,1970,35,82.93,2,1,15
14261,1971,35,82.66,2,1,15
14262,1972,35,82.22,2,1,15
14263,1973,35,81.72,2,1,15
14264,1974,35,81.21,2,1,15
14265,1975,35,80.68,2,1,15
14266,1976,35,80.15,2,1,15
14267,1977,35,79.6,2,1,15
14268,1978,35,79.04,2,1,15
14269,1979,35,78.48,2,1,15
14270,1980,35,77.9,2,1,15
14271,1981,35,77.18,2,1,15
14272,1982,35,76.39,2,1,15
14273,1983,35,75.58,2,1,15
14274,1984,35,74.76,2,1,15
14275,1985,35,73.91,2,1,15
14276,1986,35,73.05,2,1,15
14277,1987,35,72.17,2,1,15
14278,1988,35,71.26,2,1,15
14279,1989,35,70.35,2,1,15
14280,1990,35,69.42,2,1,15
14281,1991,35,68.39,2,1,15
14282,1992,35,67.3,2,1,15
14283,1993,35,66.19,2,1,15
14284,1994,35,65.07,2,1,15
14285,1995,35,63.92,2,1,15
14286,1996,35,62.76,2,1,15
14287,1997,35,61.59,2,1,15
14288,1998,35,60.41,2,1,15
14289,1999,35,59.21,2,1,15
14290,2000,35,58.0,2,1,15
14291,2001,35,57.22,2,1,15
14292,2002,35,56.43,2,1,15
14293,2003,35,55.64,2,1,15
14294,2004,35,54.85,2,1,15
14295,2005,35,54.06,2,1,15
14296,2006,35,53.26,2,1,15
14297,2007,35,52.46,2,1,15
14298,2008,35,51.66,2,1,15
14299,2009,35,50.87,2,1,15
14300,2010,35,50.09,2,1,15
14301,2011,35,49.4,2,1,15
14302,2012,35,48.72,2,1,15
14303,2013,35,48.04,2,1,15
14304,2014,35,47.36,2,1,15
14305,2015,35,46.69,2,1,15
14306,2016,35,46.01,2,1,15
14307,2017,35,45.34,2,1,15
14308,2018,35,44.68,2,1,15
14309,2019,35,44.02,2,1,15
14310,2020,35,43.36,2,1,15
14311,2021,35,42.71,2,1,15
14312,1960,35,82.08,2,1,16
14313,1961,35,81.97,2,1,16
14314,1962,35,81.78,2,1,16
14315,1963,35,81.6,2,1,16
14316,1964,35,81.4,2,1,16
14317,1965,35,81.22,2,1,16
14318,1966,35,81.02,2,1,16
14319,1967,35,80.83,2,1,16
14320,1968,35,80.63,2,1,16
14321,1969,35,80.44,2,1,16
14322,1970,35,80.24,2,1,16
14323,1971,35,80.01,2,1,16
14324,1972,35,79.68,2,1,16
14325,1973,35,79.35,2,1,16
14326,1974,35,79.01,2,1,16
14327,1975,35,78.67,2,1,16
14328,1976,35,78.32,2,1,16
14329,1977,35,77.97,2,1,16
14330,1978,35,77.62,2,1,16
14331,1979,35,77.26,2,1,16
14332,1980,35,76.9,2,1,16
14333,1981,35,76.58,2,1,16
14334,1982,35,76.35,2,1,16
14335,1983,35,76.12,2,1,16
14336,1984,35,75.89,2,1,16
14337,1985,35,75.65,2,1,16
14338,1986,35,75.42,2,1,16
14339,1987,35,75.18,2,1,16
14340,1988,35,74.94,2,1,16
14341,1989,35,74.69,2,1,16
14342,1990,35,74.45,2,1,16
14343,1991,35,74.22,2,1,16
14344,1992,35,74.02,2,1,16
14345,1993,35,73.81,2,1,16
14346,1994,35,73.6,2,1,16
14347,1995,35,73.39,2,1,16
14348,1996,35,73.18,2,1,16
14349,1997,35,72.97,2,1,16
14350,1998,35,72.76,2,1,16
14351,1999,35,72.55,2,1,16
14352,2000,35,72.33,2,1,16
14353,2001,35,72.08,2,1,16
14354,2002,35,71.76,2,1,16
14355,2003,35,71.43,2,1,16
14356,2004,35,71.1,2,1,16
14357,2005,35,70.76,2,1,16
14358,2006,35,70.43,2,1,16
14359,2007,35,70.09,2,1,16
14360,2008,35,69.75,2,1,16
14361,2009,35,69.41,2,1,16
14362,2010,35,69.07,2,1,16
14363,2011,35,68.72,2,1,16
14364,2012,35,68.37,2,1,16
14365,2013,35,68.0,2,1,16
14366,2014,35,67.62,2,1,16
14367,2015,35,67.22,2,1,16
14368,2016,35,66.82,2,1,16
14369,2017,35,66.4,2,1,16
14370,2018,35,65.97,2,1,16
14371,2019,35,65.53,2,1,16
14372,2020,35,65.07,2,1,16
14373,2021,35,64.61,2,1,16
14374,1960,35,23.15,2,0,17
14375,1961,35,22.02,2,0,17
14376,1962,35,21.25,2,0,17
14377,1963,35,20.5,2,0,17
14378,1964,35,19.77,2,0,17
14379,1965,35,19.06,2,0,17
14380,1966,35,18.37,2,0,17
14381,1967,35,17.7,2,0,17
14382,1968,35,17.05,2,0,17
14383,1969,35,16.42,2,0,17
14384,1970,35,15.8,2,0,17
14385,1971,35,15.21,2,0,17
14386,1972,35,14.65,2,0,17
14387,1973,35,14.21,2,0,17
14388,1974,35,13.78,2,0,17
14389,1975,35,13.36,2,0,17
14390,1976,35,12.95,2,0,17
14391,1977,35,12.55,2,0,17
14392,1978,35,12.16,2,0,17
14393,1979,35,11.78,2,0,17
14394,1980,35,11.42,2,0,17
14395,1981,35,11.06,2,0,17
14396,1982,35,10.71,2,0,17
14397,1983,35,10.39,2,0,17
14398,1984,35,10.28,2,0,17
14399,1985,35,10.17,2,0,17
14400,1986,35,10.06,2,0,17
14401,1987,35,9.96,2,0,17
14402,1988,35,9.85,2,0,17
14403,1989,35,9.74,2,0,17
14404,1990,35,9.64,2,0,17
14405,1991,35,9.54,2,0,17
14406,1992,35,9.44,2,0,17
14407,1993,35,9.33,2,0,17
14408,1994,35,9.23,2,0,17
14409,1995,35,9.13,2,0,17
14410,1996,35,9.06,2,0,17
14411,1997,35,8.99,2,0,17
14412,1998,35,8.93,2,0,17
14413,1999,35,8.86,2,0,17
14414,2000,35,8.8,2,0,17
14415,2001,35,8.73,2,0,17
14416,2002,35,8.67,2,0,17
14417,2003,35,8.61,2,0,17
14418,2004,35,8.54,2,0,17
14419,2005,35,8.48,2,0,17
14420,2006,35,8.42,2,0,17
14421,2007,35,8.36,2,0,17
14422,2008,35,8.3,2,0,17
14423,2009,35,8.24,2,0,17
14424,2010,35,8.17,2,0,17
14425,2011,35,8.11,2,0,17
14426,2012,35,8.04,2,0,17
14427,2013,35,7.97,2,0,17
14428,2014,35,7.9,2,0,17
14429,2015,35,7.82,2,0,17
14430,2016,35,7.74,2,0,17
14431,2017,35,7.66,2,0,17
14432,2018,35,7.58,2,0,17
14433,2019,35,7.5,2,0,17
14434,2020,35,7.41,2,0,17
14435,2021,35,7.33,2,0,17
14436,1960,35,40.64,3,0,18
14437,1961,35,40.14,3,0,18
14438,1962,35,39.65,3,0,18
14439,1963,35,39.15,3,0,18
14440,1964,35,38.65,3,0,18
14441,1965,35,38.16,3,0,18
14442,1966,35,37.67,3,0,18
14443,1967,35,37.18,3,0,18
14444,1968,35,36.69,3,0,18
14445,1969,35,36.21,3,0,18
14446,1970,35,35.73,3,0,18
14447,1971,35,35.25,3,0,18
14448,1972,35,34.96,3,0,18
14449,1973,35,34.76,3,0,18
14450,1974,35,34.56,3,0,18
14451,1975,35,34.36,3,0,18
14452,1976,35,34.16,3,0,18
14453,1977,35,33.96,3,0,18
14454,1978,35,33.76,3,0,18
14455,1979,35,33.56,3,0,18
14456,1980,35,33.36,3,0,18
14457,1981,35,33.16,3,0,18
14458,1982,35,33.11,3,0,18
14459,1983,35,33.13,3,0,18
14460,1984,35,33.15,3,0,18
14461,1985,35,33.17,3,0,18
14462,1986,35,33.19,3,0,18
14463,1987,35,33.21,3,0,18
14464,1988,35,33.23,3,0,18
14465,1989,35,33.25,3,0,18
14466,1990,35,33.27,3,0,18
14467,1991,35,33.29,3,0,18
14468,1992,35,33.26,3,0,18
14469,1993,35,33.2,3,0,18
14470,1994,35,33.14,3,0,18
14471,1995,35,33.08,3,0,18
14472,1996,35,33.02,3,0,18
14473,1997,35,32.96,3,0,18
14474,1998,35,32.9,3,0,18
14475,1999,35,32.84,3,0,18
14476,2000,35,32.78,3,0,18
14477,2001,35,32.72,3,0,18
14478,2002,35,32.62,3,0,18
14479,2003,35,32.5,3,0,18
14480,2004,35,32.38,3,0,18
14481,2005,35,32.26,3,0,18
14482,2006,35,32.14,3,0,18
14483,2007,35,32.03,3,0,18
14484,2008,35,31.91,3,0,18
14485,2009,35,31.79,3,0,18
14486,2010,35,31.67,3,0,18
14487,2011,35,31.56,3,0,18
14488,2012,35,31.32,3,0,18
14489,2013,35,31.02,3,0,18
14490,2014,35,30.73,3,0,18
14491,2015,35,30.44,3,0,18
14492,2016,35,30.14,3,0,18
14493,2017,35,29.86,3,0,18
14494,2018,35,29.56,3,0,18
14495,2019,35,29.26,3,0,18
14496,2020,35,28.96,3,0,18
14497,2021,35,28.65,3,0,18
14498,1960,35,36.73,2,0,19
14499,1961,35,35.79,2,0,19
14500,1962,35,34.86,2,0,19
14501,1963,35,33.94,2,0,19
14502,1964,35,33.03,2,0,19
14503,1965,35,32.13,2,0,19
14504,1966,35,31.3,2,0,19
14505,1967,35,30.48,2,0,19
14506,1968,35,29.68,2,0,19
14507,1969,35,28.9,2,0,19
14508,1970,35,28.12,2,0,19
14509,1971,35,27.33,2,0,19
14510,1972,35,26.55,2,0,19
14511,1973,35,25.78,2,0,19
14512,1974,35,25.02,2,0,19
14513,1975,35,24.28,2,0,19
14514,1976,35,24.06,2,0,19
14515,1977,35,24.0,2,0,19
14516,1978,35,23.94,2,0,19
14517,1979,35,23.88,2,0,19
14518,1980,35,23.82,2,0,19
14519,1981,35,23.73,2,0,19
14520,1982,35,23.62,2,0,19
14521,1983,35,23.51,2,0,19
14522,1984,35,23.4,2,0,19
14523,1985,35,23.29,2,0,19
14524,1986,35,23.16,2,0,19
14525,1987,35,23.04,2,0,19
14526,1988,35,22.91,2,0,19
14527,1989,35,22.79,2,0,19
14528,1990,35,22.66,2,0,19
14529,1991,35,22.53,2,0,19
14530,1992,35,22.39,2,0,19
14531,1993,35,22.25,2,0,19
14532,1994,35,22.12,2,0,19
14533,1995,35,21.98,2,0,19
14534,1996,35,21.86,2,0,19
14535,1997,35,21.73,2,0,19
14536,1998,35,21.6,2,0,19
14537,1999,35,21.48,2,0,19
14538,2000,35,21.35,2,0,19
14539,2001,35,20.01,2,0,19
14540,2002,35,18.35,2,0,19
14541,2003,35,16.8,2,0,19
14542,2004,35,15.36,2,0,19
14543,2005,35,14.02,2,0,19
14544,2006,35,12.88,2,0,19
14545,2007,35,11.85,2,0,19
14546,2008,35,10.9,2,0,19
14547,2009,35,10.01,2,0,19
14548,2010,35,9.19,2,0,19
14549,2011,35,8.93,2,0,19
14550,2012,35,8.85,2,0,19
14551,2013,35,8.77,2,0,19
14552,2014,35,8.7,2,0,19
14553,2015,35,8.62,2,0,19
14554,2016,35,8.54,2,0,19
14555,2017,35,8.46,2,0,19
14556,2018,35,8.38,2,0,19
14557,2019,35,8.3,2,0,19
14558,2020,35,8.22,2,0,19
14559,2021,35,8.13,2,0,19
14560,1960,35,72.29,2,0,20
14561,1961,35,71.47,2,0,20
14562,1962,35,70.54,2,0,20
14563,1963,35,69.59,2,0,20
14564,1964,35,68.63,2,0,20
14565,1965,35,67.65,2,0,20
14566,1966,35,66.65,2,0,20
14567,1967,35,65.03,2,0,20
14568,1968,35,63.15,2,0,20
14569,1969,35,61.24,2,0,20
14570,1970,35,59.3,2,0,20
14571,1971,35,57.74,2,0,20
14572,1972,35,56.31,2,0,20
14573,1973,35,54.87,2,0,20
14574,1974,35,53.42,2,0,20
14575,1975,35,51.97,2,0,20
14576,1976,35,50.28,2,0,20
14577,1977,35,48.52,2,0,20
14578,1978,35,46.77,2,0,20
14579,1979,35,45.02,2,0,20
14580,1980,35,43.28,2,0,20
14581,1981,35,41.59,2,0,20
14582,1982,35,39.94,2,0,20
14583,1983,35,38.31,2,0,20
14584,1984,35,36.7,2,0,20
14585,1985,35,35.12,2,0,20
14586,1986,35,33.32,2,0,20
14587,1987,35,31.44,2,0,20
14588,1988,35,29.61,2,0,20
14589,1989,35,27.85,2,0,20
14590,1990,35,26.16,2,0,20
14591,1991,35,25.03,2,0,20
14592,1992,35,24.18,2,0,20
14593,1993,35,23.36,2,0,20
14594,1994,35,22.55,2,0,20
14595,1995,35,21.76,2,0,20
14596,1996,35,21.34,2,0,20
14597,1997,35,21.1,2,0,20
14598,1998,35,20.86,2,0,20
14599,1999,35,20.62,2,0,20
14600,2000,35,20.38,2,0,20
14601,2001,35,20.06,2,0,20
14602,2002,35,19.7,2,0,20
14603,2003,35,19.35,2,0,20
14604,2004,35,19.0,2,0,20
14605,2005,35,18.66,2,0,20
14606,2006,35,18.47,2,0,20
14607,2007,35,18.37,2,0,20
14608,2008,35,18.27,2,0,20
14609,2009,35,18.16,2,0,20
14610,2010,35,18.06,2,0,20
14611,2011,35,18.08,2,0,20
14612,2012,35,18.15,2,0,20
14613,2013,35,18.22,2,0,20
14614,2014,35,18.29,2,0,20
14615,2015,35,18.37,2,0,20
14616,2016,35,18.44,2,0,20
14617,2017,35,18.5,2,0,20
14618,2018,35,18.54,2,0,20
14619,2019,35,18.57,2,0,20
14620,2020,35,18.59,2,0,20
14621,2021,35,18.59,2,0,20
14622,1960,35,72.68,0,2,21
14623,1961,35,71.8,0,2,21
14624,1962,35,70.91,0,2,21
14625,1963,35,70.0,0,2,21
14626,1964,35,69.08,0,2,21
14627,1965,35,66.33,0,2,21
14628,1966,35,63.3,0,2,21
14629,1967,35,60.16,0,2,21
14630,1968,35,56.93,0,2,21
14631,1969,35,53.65,0,2,21
14632,1970,35,50.33,0,2,21
14633,1971,35,47.01,0,2,21
14634,1972,35,43.71,0,2,21
14635,1973,35,40.47,0,2,21
14636,1974,35,38.76,0,2,21
14637,1975,35,37.22,0,2,21
14638,1976,35,35.69,0,2,21
14639,1977,35,34.2,0,2,21
14640,1978,35,32.74,0,2,21
14641,1979,35,31.3,0,2,21
14642,1980,35,29.91,0,2,21
14643,1981,35,28.55,0,2,21
14644,1982,35,27.23,0,2,21
14645,1983,35,25.94,0,2,21
14646,1984,35,24.7,0,2,21
14647,1985,35,24.55,0,2,21
14648,1986,35,24.5,0,2,21
14649,1987,35,24.44,0,2,21
14650,1988,35,24.39,0,2,21
14651,1989,35,24.33,0,2,21
14652,1990,35,24.28,0,2,21
14653,1991,35,24.22,0,2,21
14654,1992,35,24.17,0,2,21
14655,1993,35,24.11,0,2,21
14656,1994,35,24.06,0,2,21
14657,1995,35,24.01,0,2,21
14658,1996,35,23.95,0,2,21
14659,1997,35,23.89,0,2,21
14660,1998,35,23.81,0,2,21
14661,1999,35,23.72,0,2,21
14662,2000,35,23.61,0,2,21
14663,2001,35,23.5,0,2,21
14664,2002,35,23.37,0,2,21
14665,2003,35,23.23,0,2,21
14666,2004,35,23.08,0,2,21
14667,2005,35,22.92,0,2,21
14668,2006,35,22.75,0,2,21
14669,2007,35,22.56,0,2,21
14670,2008,35,22.37,0,2,21
14671,2009,35,22.16,0,2,21
14672,2010,35,21.95,0,2,21
14673,2011,35,21.72,0,2,21
14674,2012,35,21.49,0,2,21
14675,2013,35,21.24,0,2,21
14676,2014,35,20.99,0,2,21
14677,2015,35,20.73,0,2,21
14678,2016,35,20.46,0,2,21
14679,2017,35,20.18,0,2,21
14680,2018,35,19.9,0,2,21
14681,2019,35,19.61,0,2,21
14682,2020,35,19.31,0,2,21
14683,2021,35,19.01,0,2,21
14684,1960,35,70.64,0,1,22
14685,1961,35,70.15,0,1,22
14686,1962,35,69.66,0,1,22
14687,1963,35,69.15,0,1,22
14688,1964,35,68.65,0,1,22
14689,1965,35,68.14,0,1,22
14690,1966,35,67.62,0,1,22
14691,1967,35,67.1,0,1,22
14692,1968,35,66.58,0,1,22
14693,1969,35,66.05,0,1,22
14694,1970,35,65.52,0,1,22
14695,1971,35,64.99,0,1,22
14696,1972,35,64.32,0,1,22
14697,1973,35,63.65,0,1,22
14698,1974,35,62.97,0,1,22
14699,1975,35,62.29,0,1,22
14700,1976,35,61.6,0,1,22
14701,1977,35,60.9,0,1,22
14702,1978,35,60.2,0,1,22
14703,1979,35,59.5,0,1,22
14704,1980,35,58.79,0,1,22
14705,1981,35,58.08,0,1,22
14706,1982,35,57.37,0,1,22
14707,1983,35,56.65,0,1,22
14708,1984,35,55.94,0,1,22
14709,1985,35,55.22,0,1,22
14710,1986,35,54.5,0,1,22
14711,1987,35,53.78,0,1,22
14712,1988,35,53.06,0,1,22
14713,1989,35,52.33,0,1,22
14714,1990,35,51.61,0,1,22
14715,1991,35,50.88,0,1,22
14716,1992,35,50.16,0,1,22
14717,1993,35,49.43,0,1,22
14718,1994,35,48.7,0,1,22
14719,1995,35,48.31,0,1,22
14720,1996,35,47.98,0,1,22
14721,1997,35,47.65,0,1,22
14722,1998,35,47.32,0,1,22
14723,1999,35,46.99,0,1,22
14724,2000,35,46.66,0,1,22
14725,2001,35,46.34,0,1,22
14726,2002,35,46.01,0,1,22
14727,2003,35,45.68,0,1,22
14728,2004,35,45.36,0,1,22
14729,2005,35,44.83,0,1,22
14730,2006,35,44.25,0,1,22
14731,2007,35,43.68,0,1,22
14732,2008,35,43.11,0,1,22
14733,2009,35,42.55,0,1,22
14734,2010,35,41.98,0,1,22
14735,2011,35,41.42,0,1,22
14736,2012,35,40.86,0,1,22
14737,2013,35,40.3,0,1,22
14738,2014,35,39.74,0,1,22
14739,2015,35,39.19,0,1,22
14740,2016,35,38.64,0,1,22
14741,2017,35,38.09,0,1,22
14742,2018,35,37.55,0,1,22
14743,2019,35,37.01,0,1,22
14744,2020,35,36.47,0,1,22
14745,2021,35,35.94,0,1,22
14746,1960,35,49.25,1,2,23
14747,1961,35,48.41,1,2,23
14748,1962,35,47.57,1,2,23
14749,1963,35,46.74,1,2,23
14750,1964,35,45.9,1,2,23
14751,1965,35,45.07,1,2,23
14752,1966,35,44.24,1,2,23
14753,1967,35,43.41,1,2,23
14754,1968,35,42.59,1,2,23
14755,1969,35,41.77,1,2,23
14756,1970,35,40.98,1,2,23
14757,1971,35,40.22,1,2,23
14758,1972,35,39.47,1,2,23
14759,1973,35,38.72,1,2,23
14760,1974,35,37.98,1,2,23
14761,1975,35,37.24,1,2,23
14762,1976,35,36.51,1,2,23
14763,1977,35,35.78,1,2,23
14764,1978,35,35.07,1,2,23
14765,1979,35,34.35,1,2,23
14766,1980,35,33.66,1,2,23
14767,1981,35,33.13,1,2,23
14768,1982,35,32.6,1,2,23
14769,1983,35,32.08,1,2,23
14770,1984,35,31.56,1,2,23
14771,1985,35,31.05,1,2,23
14772,1986,35,30.54,1,2,23
14773,1987,35,30.04,1,2,23
14774,1988,35,29.54,1,2,23
14775,1989,35,29.04,1,2,23
14776,1990,35,28.58,1,2,23
14777,1991,35,28.18,1,2,23
14778,1992,35,27.79,1,2,23
14779,1993,35,27.4,1,2,23
14780,1994,35,27.02,1,2,23
14781,1995,35,26.63,1,2,23
14782,1996,35,26.33,1,2,23
14783,1997,35,26.07,1,2,23
14784,1998,35,25.81,1,2,23
14785,1999,35,25.56,1,2,23
14786,2000,35,25.28,1,2,23
14787,2001,35,24.96,1,2,23
14788,2002,35,24.64,1,2,23
14789,2003,35,24.32,1,2,23
14790,2004,35,24.0,1,2,23
14791,2005,35,23.69,1,2,23
14792,2006,35,23.38,1,2,23
14793,2007,35,23.08,1,2,23
14794,2008,35,22.78,1,2,23
14795,2009,35,22.48,1,2,23
14796,2010,35,22.18,1,2,23
14797,2011,35,21.89,1,2,23
14798,2012,35,21.6,1,2,23
14799,2013,35,21.3,1,2,23
14800,2014,35,21.01,1,2,23
14801,2015,35,20.72,1,2,23
14802,2016,35,20.42,1,2,23
14803,2017,35,20.13,1,2,23
14804,2018,35,19.84,1,2,23
14805,2019,35,19.56,1,2,23
14806,2020,35,19.27,1,2,23
14807,2021,35,18.98,1,2,23
14808,1960,35,73.4,2,1,24
14809,1961,35,72.76,2,1,24
14810,1962,35,72.1,2,1,24
14811,1963,35,71.44,2,1,24
14812,1964,35,70.77,2,1,24
14813,1965,35,70.09,2,1,24
14814,1966,35,69.4,2,1,24
14815,1967,35,68.7,2,1,24
14816,1968,35,67.99,2,1,24
14817,1969,35,67.27,2,1,24
14818,1970,35,66.55,2,1,24
14819,1971,35,65.73,2,1,24
14820,1972,35,64.9,2,1,24
14821,1973,35,64.06,2,1,24
14822,1974,35,63.21,2,1,24
14823,1975,35,62.35,2,1,24
14824,1976,35,61.48,2,1,24
14825,1977,35,60.61,2,1,24
14826,1978,35,59.73,2,1,24
14827,1979,35,58.84,2,1,24
14828,1980,35,57.96,2,1,24
14829,1981,35,57.19,2,1,24
14830,1982,35,56.43,2,1,24
14831,1983,35,55.66,2,1,24
14832,1984,35,54.88,2,1,24
14833,1985,35,54.11,2,1,24
14834,1986,35,53.33,2,1,24
14835,1987,35,52.55,2,1,24
14836,1988,35,51.77,2,1,24
14837,1989,35,50.99,2,1,24
14838,1990,35,50.21,2,1,24
14839,1991,35,49.42,2,1,24
14840,1992,35,48.19,2,1,24
14841,1993,35,46.89,2,1,24
14842,1994,35,45.6,2,1,24
14843,1995,35,44.31,2,1,24
14844,1996,35,43.03,2,1,24
14845,1997,35,41.76,2,1,24
14846,1998,35,40.5,2,1,24
14847,1999,35,39.26,2,1,24
14848,2000,35,38.02,2,1,24
14849,2001,35,37.08,2,1,24
14850,2002,35,36.14,2,1,24
14851,2003,35,35.22,2,1,24
14852,2004,35,34.31,2,1,24
14853,2005,35,33.41,2,1,24
14854,2006,35,32.52,2,1,24
14855,2007,35,31.64,2,1,24
14856,2008,35,30.78,2,1,24
14857,2009,35,29.92,2,1,24
14858,2010,35,29.09,2,1,24
14859,2011,35,28.39,2,1,24
14860,2012,35,27.72,2,1,24
14861,2013,35,27.07,2,1,24
14862,2014,35,26.42,2,1,24
14863,2015,35,25.79,2,1,24
14864,2016,35,25.16,2,1,24
14865,2017,35,24.55,2,1,24
14866,2018,35,23.96,2,1,24
14867,2019,35,23.39,2,1,24
14868,2020,35,22.84,2,1,24
14869,2021,35,22.3,2,1,24
14870,1960,35,84.59,0,1,25
14871,1961,35,84.37,0,1,25
14872,1962,35,84.14,0,1,25
14873,1963,35,83.91,0,1,25
14874,1964,35,83.68,0,1,25
14875,1965,35,83.45,0,1,25
14876,1966,35,83.21,0,1,25
14877,1967,35,82.97,0,1,25
14878,1968,35,82.73,0,1,25
14879,1969,35,82.49,0,1,25
14880,1970,35,82.24,0,1,25
14881,1971,35,81.85,0,1,25
14882,1972,35,81.45,0,1,25
14883,1973,35,81.05,0,1,25
14884,1974,35,80.64,0,1,25
14885,1975,35,80.22,0,1,25
14886,1976,35,79.8,0,1,25
14887,1977,35,79.36,0,1,25
14888,1978,35,78.93,0,1,25
14889,1979,35,78.48,0,1,25
14890,1980,35,78.03,0,1,25
14891,1981,35,77.33,0,1,25
14892,1982,35,76.61,0,1,25
14893,1983,35,75.88,0,1,25
14894,1984,35,75.13,0,1,25
14895,1985,35,74.36,0,1,25
14896,1986,35,73.59,0,1,25
14897,1987,35,72.79,0,1,25
14898,1988,35,71.98,0,1,25
14899,1989,35,71.16,0,1,25
14900,1990,35,70.32,0,1,25
14901,1991,35,69.82,0,1,25
14902,1992,35,69.32,0,1,25
14903,1993,35,68.82,0,1,25
14904,1994,35,68.31,0,1,25
14905,1995,35,67.8,0,1,25
14906,1996,35,67.28,0,1,25
14907,1997,35,66.75,0,1,25
14908,1998,35,66.23,0,1,25
14909,1999,35,65.7,0,1,25
14910,2000,35,65.16,0,1,25
14911,2001,35,64.33,0,1,25
14912,2002,35,63.49,0,1,25
14913,2003,35,62.64,0,1,25
14914,2004,35,61.79,0,1,25
14915,2005,35,60.93,0,1,25
14916,2006,35,60.06,0,1,25
14917,2007,35,59.18,0,1,25
14918,2008,35,58.3,0,1,25
14919,2009,35,57.41,0,1,25
14920,2010,35,56.52,0,1,25
14921,2011,35,55.63,0,1,25
14922,2012,35,54.75,0,1,25
14923,2013,35,53.88,0,1,25
14924,2014,35,53.02,0,1,25
14925,2015,35,52.16,0,1,25
14926,2016,35,51.32,0,1,25
14927,2017,35,50.48,0,1,25
14928,2018,35,49.66,0,1,25
14929,2019,35,48.84,0,1,25
14930,2020,35,48.04,0,1,25
14931,2021,35,47.25,0,1,25
14932,1960,35,50.08,3,0,26
14933,1961,35,49.0,3,0,26
14934,1962,35,47.35,3,0,26
14935,1963,35,45.7,3,0,26
14936,1964,35,44.06,3,0,26
14937,1965,35,42.43,3,0,26
14938,1966,35,40.82,3,0,26
14939,1967,35,39.23,3,0,26
14940,1968,35,37.66,3,0,26
14941,1969,35,36.12,3,0,26
14942,1970,35,34.6,3,0,26
14943,1971,35,33.77,3,0,26
14944,1972,35,33.28,3,0,26
14945,1973,35,32.78,3,0,26
14946,1974,35,32.3,3,0,26
14947,1975,35,31.81,3,0,26
14948,1976,35,31.33,3,0,26
14949,1977,35,30.86,3,0,26
14950,1978,35,30.39,3,0,26
14951,1979,35,29.92,3,0,26
14952,1980,35,29.46,3,0,26
14953,1981,35,29.21,3,0,26
14954,1982,35,29.08,3,0,26
14955,1983,35,28.95,3,0,26
14956,1984,35,28.82,3,0,26
14957,1985,35,28.69,3,0,26
14958,1986,35,28.56,3,0,26
14959,1987,35,28.43,3,0,26
14960,1988,35,28.3,3,0,26
14961,1989,35,28.17,3,0,26
14962,1990,35,28.04,3,0,26
14963,1991,35,27.74,3,0,26
14964,1992,35,27.34,3,0,26
14965,1993,35,26.94,3,0,26
14966,1994,35,26.55,3,0,26
14967,1995,35,26.21,3,0,26
14968,1996,35,25.94,3,0,26
14969,1997,35,25.52,3,0,26
14970,1998,35,24.97,3,0,26
14971,1999,35,24.43,3,0,26
14972,2000,35,23.98,3,0,26
14973,2001,35,23.62,3,0,26
14974,2002,35,23.27,3,0,26
14975,2003,35,22.92,3,0,26
14976,2004,35,22.6,3,0,26
14977,2005,35,22.32,3,0,26
14978,2006,35,22.05,3,0,26
14979,2007,35,21.77,3,0,26
14980,2008,35,21.47,3,0,26
14981,2009,35,21.18,3,0,26
14982,2010,35,20.9,3,0,26
14983,2011,35,20.54,3,0,26
14984,2012,35,20.13,3,0,26
14985,2013,35,19.71,3,0,26
14986,2014,35,19.31,3,0,26
14987,2015,35,18.91,3,0,26
14988,2016,35,18.52,3,0,26
14989,2017,35,18.13,3,0,26
14990,2018,35,17.75,3,0,26
14991,2019,35,17.38,3,0,26
14992,2020,35,17.03,3,0,26
14993,2021,35,16.68,3,0,26
14994,1960,35,58.75,1,0,27
14995,1961,35,58.15,1,0,27
14996,1962,35,57.51,1,0,27
14997,1963,35,56.86,1,0,27
14998,1964,35,56.22,1,0,27
14999,1965,35,55.57,1,0,27
15000,1966,35,54.92,1,0,27
15001,1967,35,54.27,1,0,27
15002,1968,35,53.62,1,0,27
15003,1969,35,52.96,1,0,27
15004,1970,35,52.36,1,0,27
15005,1971,35,52.08,1,0,27
15006,1972,35,51.8,1,0,27
15007,1973,35,51.52,1,0,27
15008,1974,35,51.24,1,0,27
15009,1975,35,50.96,1,0,27
15010,1976,35,50.68,1,0,27
15011,1977,35,50.4,1,0,27
15012,1978,35,50.12,1,0,27
15013,1979,35,49.84,1,0,27
15014,1980,35,49.55,1,0,27
15015,1981,35,49.21,1,0,27
15016,1982,35,48.87,1,0,27
15017,1983,35,48.54,1,0,27
15018,1984,35,48.2,1,0,27
15019,1985,35,47.86,1,0,27
15020,1986,35,47.52,1,0,27
